,loss,accuracy,val_loss,val_accuracy
0,3.7276339530944824,0.27757513523101807,1.899477481842041,0.6739583611488342
1,1.7313169240951538,0.6063053607940674,0.9297503232955933,0.7684027552604675
2,1.2676975727081299,0.6748306155204773,0.8033934831619263,0.7798610925674438
3,1.145611047744751,0.6957616806030273,0.773946225643158,0.7829861044883728
4,1.0812840461730957,0.7043598890304565,0.7429322004318237,0.784375011920929
5,1.0262649059295654,0.7156504988670349,0.7152910232543945,0.7902777791023254
6,0.9901034832000732,0.7230328321456909,0.7140312194824219,0.7923611402511597
7,0.9522515535354614,0.735626220703125,0.7009842395782471,0.7944444417953491
8,0.9409708380699158,0.7341497540473938,0.6938595175743103,0.8017361164093018
9,0.8988234996795654,0.7419663071632385,0.6976194381713867,0.7913194298744202
10,0.8851707577705383,0.7484800815582275,0.6807801723480225,0.7965278029441833
11,0.8433758020401001,0.7575994729995728,0.6857567429542542,0.7934027910232544
12,0.8308728337287903,0.7547333836555481,0.6882636547088623,0.7940972447395325
13,0.833518385887146,0.7621156573295593,0.6780434250831604,0.7982639074325562
14,0.8158262968063354,0.7632447481155396,0.668451189994812,0.800694465637207
15,0.7936155796051025,0.7669793367385864,0.6826831102371216,0.7954860925674438
16,0.7753909826278687,0.77140873670578,0.6750324368476868,0.7916666865348816
17,0.7630491852760315,0.7776619791984558,0.6734229326248169,0.8003472089767456
18,0.7605906128883362,0.7754907011985779,0.6790008544921875,0.7986111044883728
19,0.738727867603302,0.7820913791656494,0.6858978867530823,0.8010416626930237
20,0.7307649850845337,0.7848705649375916,0.6737262010574341,0.8034722208976746
21,0.7169086337089539,0.7861733436584473,0.6813668012619019,0.7975694537162781
22,0.7072097659111023,0.7879103422164917,0.6695147752761841,0.8034722208976746
23,0.68550044298172,0.7918186783790588,0.6771541237831116,0.7947916388511658
24,0.6842664480209351,0.7982456088066101,0.6701244711875916,0.7982639074325562
25,0.6722685694694519,0.79520583152771,0.6707565784454346,0.8017361164093018
26,0.6729285717010498,0.7959874868392944,0.6784809827804565,0.7927083373069763
27,0.6670863032341003,0.7969428300857544,0.6704320907592773,0.8038194179534912
28,0.6467146277427673,0.8055410981178284,0.6789225339889526,0.8031250238418579
29,0.646587073802948,0.8066701292991638,0.673483669757843,0.8031250238418579
30,0.6334818005561829,0.8094493746757507,0.684398353099823,0.7958333492279053
31,0.6230548024177551,0.8109258413314819,0.6779577136039734,0.8034722208976746
32,0.6149905920028687,0.8146604299545288,0.6962323784828186,0.7986111044883728
33,0.6088468432426453,0.8133576512336731,0.6838080883026123,0.8017361164093018
34,0.5964998006820679,0.8145735859870911,0.6823475956916809,0.800000011920929
35,0.5991751551628113,0.8157894611358643,0.6771933436393738,0.8010416626930237
36,0.6050066947937012,0.8111863732337952,0.6794732213020325,0.7996527552604675
37,0.5777429342269897,0.8216084837913513,0.6754080057144165,0.800000011920929
38,0.5546582937240601,0.8262115716934204,0.6761636734008789,0.8069444298744202
39,0.5647884607315063,0.8263852596282959,0.6834043860435486,0.8024305701255798
